Episode_ID,Start_Time,End_Time,Total_Steps,Cumulative_Reward,Average_Reward,Max_Reward,Min_Reward,Solved,Checkpoint_Saved,Goal_Scored,Notes
4831,1742530904.8024886,1742530910.8568103,724,-1490.1412706403505,-2.0582061749176113,0.13308317458875704,-999.9437014132701,0,No,0,
4832,1742530910.8576536,1742530917.0032396,724,-1490.141270644956,-2.0582061749239724,0.13308317458875618,-999.943701413276,0,No,0,
4833,1742530917.0042067,1742530923.1865208,724,-1490.1412706695914,-2.0582061749579994,0.13308317458875618,-999.9437014133074,0,No,0,
4834,1742530923.1876686,1742530929.2759342,724,-1490.141270638305,-2.058206174914786,0.13308317458875704,-999.9437014132675,0,No,0,
4835,1742530929.2770529,1742530935.5195692,724,-1490.1412706332771,-2.0582061749078413,0.13308317458875601,-999.943701413261,0,No,0,
4836,1742530935.5207787,1742530942.1566777,724,-1490.141270647724,-2.0582061749277956,0.13308317458875618,-999.9437014132795,0,No,0,
4837,1742530942.1577854,1742530948.1304243,724,-1490.1412706334634,-2.0582061749080984,0.13308317458875626,-999.9437014132612,0,No,0,
4838,1742530948.1313112,1742530954.2379396,724,-1490.1412706264314,-2.0582061748983858,0.13308317458875601,-999.9437014132524,0,No,0,
4839,1742530954.239859,1742530960.4882925,724,-1490.141270641771,-2.0582061749195733,0.13308317458875626,-999.9437014132719,0,No,0,
4840,1742530960.4892015,1742530966.5596204,724,-1490.1412706326194,-2.0582061749069327,0.13308317458875601,-999.9437014132602,0,No,0,
4841,1742530966.5607436,1742530972.7009535,724,-1490.1412706606234,-2.0582061749456124,0.13308317458875626,-999.943701413296,0,No,0,
4842,1742530972.7017229,1742530978.786188,724,-1490.1412706335886,-2.0582061749082716,0.13308317458875618,-999.9437014132615,0,No,0,
4843,1742530978.78739,1742530985.0561264,724,-1490.1412706720516,-2.058206174961397,0.13308317458875618,-999.9437014133106,0,No,0,
4844,1742530985.0573893,1742530991.277615,724,-1490.1412706547485,-2.058206174937498,0.13308317458875601,-999.9437014132885,0,No,0,
4845,1742530991.2785697,1742530997.3625798,724,-1490.1412706263222,-2.058206174898235,0.13308317458875596,-999.9437014132521,0,No,0,
4846,1742530997.3634925,1742531003.4289515,724,-1490.141270635362,-2.0582061749107208,0.13308317458875626,-999.9437014132637,0,No,0,
4847,1742531003.4299827,1742531009.610072,724,-1490.1412706418787,-2.058206174919722,0.13308317458875626,-999.943701413272,0,No,0,
4848,1742531009.6110337,1742531015.801956,724,-1490.1412706353478,-2.0582061749107012,0.13308317458875626,-999.9437014132637,0,No,0,
4849,1742531015.8032048,1742531021.8820603,724,-1490.1412706343206,-2.0582061749092824,0.13308317458875618,-999.9437014132624,0,No,0,
4850,1742531021.883117,1742531028.059939,724,-1490.1412706428032,-2.0582061749209988,0.13308317458875626,-999.9437014132733,0,No,0,
4851,1742531028.060951,1742531034.3957362,724,-1490.1412706463295,-2.0582061749258695,0.13308317458875618,-999.9437014132777,0,No,0,
4852,1742531034.3966582,1742531040.4967608,724,-1490.1412706418032,-2.0582061749196177,0.13308317458875626,-999.9437014132719,0,No,0,
4853,1742531040.497652,1742531046.5756872,724,-1490.1412706316034,-2.05820617490553,0.13308317458875618,-999.943701413259,0,No,0,
4854,1742531046.5765994,1742531053.1832614,724,-1490.1412706326066,-2.0582061749069154,0.13308317458875618,-999.9437014132602,0,No,0,
4855,1742531053.18417,1742531059.429537,724,-1490.1412706384563,-2.0582061749149947,0.13308317458875618,-999.9437014132677,0,No,0,
4856,1742531059.430458,1742531065.546128,724,-1490.1412706342721,-2.0582061749092158,0.13308317458875626,-999.9437014132624,0,No,0,
4857,1742531065.54726,1742531071.7701082,724,-1490.1412706647773,-2.0582061749513496,0.13308317458875618,-999.9437014133013,0,No,0,
4858,1742531071.7708974,1742531077.9572682,724,-1490.141270651352,-2.0582061749328067,0.13308317458875618,-999.9437014132842,0,No,0,
4859,1742531077.9585402,1742531084.0450146,724,-1490.141270630263,-2.0582061749036784,0.13308317458875596,-999.9437014132571,0,No,0,
4860,1742531084.0457866,1742531090.163211,724,-1490.141270659541,-2.0582061749441176,0.13308317458875626,-999.9437014132947,0,No,0,
4861,1742531090.164393,1742531096.3360295,724,-1490.141270640797,-2.058206174918228,0.13308317458875624,-999.9437014132707,0,No,0,
4862,1742531096.336929,1742531102.6257205,724,-1490.1412706516232,-2.0582061749331815,0.13308317458875626,-999.9437014132845,0,No,0,
4863,1742531102.6268728,1742531108.771607,724,-1490.1412706492765,-2.05820617492994,0.13308317458875626,-999.9437014132815,0,No,0,
4864,1742531108.7737887,1742531114.934811,724,-1490.1412706370133,-2.058206174913002,0.13308317458875601,-999.9437014132659,0,No,0,
4865,1742531114.9357357,1742531121.1127596,724,-1490.1412706232634,-2.05820617489401,0.13308317458875626,-999.9437014132483,0,No,0,
4866,1742531121.1139762,1742531127.326683,724,-1490.1412706313558,-2.0582061749051874,0.13308317458875626,-999.9437014132586,0,No,0,
4867,1742531127.3276277,1742531133.3604796,724,-1490.141270636187,-2.0582061749118608,0.13308317458875626,-999.9437014132648,0,No,0,
4868,1742531133.361691,1742531139.4857929,724,-1490.1412706416934,-2.058206174919466,0.13308317458875618,-999.9437014132718,0,No,0,
4869,1742531139.4867156,1742531145.6351023,724,-1490.141270647175,-2.058206174927037,0.13308317458875618,-999.9437014132787,0,No,0,
4870,1742531145.6359787,1742531151.846717,724,-1490.1412706374367,-2.0582061749135865,0.13308317458875626,-999.9437014132664,0,No,0,
4871,1742531151.8478248,1742531158.3800714,724,-1490.1412706290378,-2.058206174901986,0.13308317458875626,-999.9437014132557,0,No,0,
4872,1742531158.38107,1742531164.6118681,724,-1490.1412706504423,-2.05820617493155,0.13308317458875626,-999.9437014132831,0,No,0,
4873,1742531164.6127286,1742531170.7352579,724,-1490.1412706332922,-2.058206174907862,0.1330831745887571,-999.943701413261,0,No,0,
4874,1742531170.7362049,1742531177.0610273,724,-1490.1412706280416,-2.05820617490061,0.13308317458875618,-999.9437014132544,0,No,0,
4875,1742531177.061853,1742531183.1744707,724,-1490.141270667726,-2.058206174955423,0.13308317458875626,-999.9437014133051,0,No,0,
4876,1742531183.175763,1742531189.2736473,724,-1490.1412706406616,-2.0582061749180407,0.13308317458875618,-999.9437014132706,0,No,0,
4877,1742531189.2748892,1742531195.4046175,724,-1490.1412706262468,-2.058206174898131,0.13308317458875626,-999.943701413252,0,No,0,
4878,1742531195.4055357,1742531201.5283358,724,-1490.1412706493068,-2.058206174929982,0.13308317458875618,-999.9437014132815,0,No,0,
4879,1742531201.5292647,1742531207.6246965,724,-1490.1412706434485,-2.05820617492189,0.13308317458875618,-999.9437014132741,0,No,0,
4880,1742531207.6257515,1742531213.6711,724,-1490.1412706414176,-2.058206174919085,0.13308317458875704,-999.9437014132715,0,No,0,
4881,1742531213.6720417,1742531219.7075088,724,-1490.1412706346273,-2.058206174909706,0.13308317458875626,-999.9437014132628,0,No,0,
4882,1742531219.7086306,1742531226.0815845,724,-1490.1412706434471,-2.0582061749218883,0.13308317458875618,-999.9437014132741,0,No,0,
4883,1742531226.0834928,1742531232.1399152,724,-1490.1412706649567,-2.0582061749515974,0.13308317458875618,-999.9437014133015,0,No,0,
4884,1742531232.1406374,1742531238.1437836,724,-1490.1412706433507,-2.058206174921755,0.13308317458875601,-999.9437014132739,0,No,0,
4885,1742531238.1447082,1742531244.2454603,724,-1490.1412706302094,-2.0582061749036042,0.13308317458875618,-999.9437014132571,0,No,0,
4886,1742531244.2463808,1742531250.9129732,724,-1490.1412706385868,-2.058206174915175,0.13308317458875618,-999.9437014132678,0,No,0,
4887,1742531250.9143054,1742531257.101761,724,-1490.1412706424449,-2.058206174920504,0.13308317458875618,-999.9437014132728,0,No,0,
4888,1742531257.1027246,1742531263.0705352,724,-1490.1412706371977,-2.0582061749132565,0.13308317458875624,-999.9437014132661,0,No,0,
4889,1742531263.0714302,1742531269.1388907,724,-1490.141270613546,-2.0582061748805884,0.13308317458875601,-999.9437014132359,0,No,0,
4890,1742531269.1403618,1742531275.3402824,724,-1490.1412706446763,-2.058206174923586,0.1330831745887571,-999.9437014132757,0,No,0,
4891,1742531275.3414714,1742531281.5512135,724,-1490.1412706542312,-2.0582061749367835,0.13308317458875626,-999.9437014132878,0,No,0,
4892,1742531281.5526216,1742531287.757647,724,-1490.1412706488074,-2.058206174929292,0.13308317458875626,-999.9437014132809,0,No,0,
4893,1742531287.7584066,1742531293.7938132,724,-1490.141270624443,-2.0582061748956395,0.13308317458875618,-999.9437014132498,0,No,0,
4894,1742531293.794736,1742531300.0106308,724,-1490.1412706405652,-2.0582061749179075,0.13308317458875601,-999.9437014132703,0,No,0,
4895,1742531300.0113575,1742531306.0931497,724,-1490.1412706438296,-2.0582061749224163,0.13308317458875618,-999.9437014132745,0,No,0,
4896,1742531306.0938604,1742531312.2119908,724,-1490.1412706357169,-2.058206174911211,0.13308317458875712,-999.9437014132642,0,No,0,
4897,1742531312.212866,1742531318.7786145,724,-1490.1412706257202,-2.0582061748974034,0.13308317458875626,-999.9437014132515,0,No,0,
4898,1742531318.7794409,1742531324.9221442,724,-1490.1412706518663,-2.058206174933517,0.13308317458875593,-999.9437014132849,0,No,0,
4899,1742531324.922961,1742531331.0887923,724,-1490.141270643841,-2.0582061749224323,0.13308317458875626,-999.9437014132745,0,No,0,
4900,1742531331.1005266,1742531337.2763593,724,-1490.141270620939,-2.0582061748908,0.13308317458875704,-999.9437014132453,0,Yes,0,
4901,1742531337.2772474,1742531343.5046608,724,-1490.1412706459662,-2.0582061749253677,0.13308317458875601,-999.9437014132773,0,No,0,
4902,1742531343.5059483,1742531349.6402438,724,-1490.1412706564897,-2.0582061749399028,0.13308317458875626,-999.9437014132907,0,No,0,
4903,1742531349.64105,1742531355.720904,724,-1490.1412706319325,-2.058206174905984,0.1330831745887571,-999.9437014132593,0,No,0,
4904,1742531355.7218006,1742531361.7561362,724,-1490.1412706250694,-2.0582061748965046,0.13308317458875712,-999.9437014132506,0,No,0,
4905,1742531361.756934,1742531368.0509627,724,-1490.1412706513886,-2.0582061749328573,0.13308317458875626,-999.9437014132842,0,No,0,
4906,1742531368.0521023,1742531374.6105754,724,-1490.141270620127,-2.058206174889678,0.1330831745887571,-999.9437014132443,0,No,0,
4907,1742531374.611858,1742531380.7914178,724,-1490.1412706344536,-2.0582061749094662,0.13308317458875618,-999.9437014132626,0,No,0,
4908,1742531380.7924335,1742531386.9375644,724,-1490.1412706577403,-2.0582061749416303,0.13308317458875618,-999.9437014132924,0,No,0,
4909,1742531386.9385078,1742531393.1398602,724,-1490.14127064198,-2.058206174919862,0.13308317458875601,-999.9437014132722,0,No,0,
4910,1742531393.1406865,1742531399.3215792,724,-1490.1412706346994,-2.058206174909806,0.13308317458875601,-999.9437014132629,0,No,0,
4911,1742531399.3223727,1742531405.4994912,724,-1490.1412706461538,-2.0582061749256266,0.13308317458875618,-999.9437014132775,0,No,0,
4912,1742531405.5006177,1742531411.4935253,724,-1490.1412706556803,-2.058206174938785,0.13308317458875593,-999.9437014132898,0,No,0,
4913,1742531411.4949276,1742531417.729291,724,-1490.141270645789,-2.058206174925123,0.13308317458875618,-999.943701413277,0,No,0,
4914,1742531417.7309468,1742531423.8931887,724,-1490.141270649566,-2.0582061749303397,0.13308317458875626,-999.9437014132818,0,No,0,
4915,1742531423.8941076,1742531430.0869982,724,-1490.1412706583628,-2.05820617494249,0.13308317458875626,-999.9437014132932,0,No,0,
4916,1742531430.0879657,1742531436.1818483,724,-1490.141270637415,-2.0582061749135563,0.13308317458875618,-999.9437014132664,0,No,0,
4917,1742531436.1832569,1742531442.4214168,724,-1490.1412706441354,-2.058206174922839,0.13308317458875601,-999.943701413275,0,No,0,
4918,1742531442.422286,1742531448.5235293,724,-1490.1412706495016,-2.058206174930251,0.13308317458875618,-999.9437014132818,0,No,0,
4919,1742531448.5244107,1742531454.6783018,724,-1490.141270636585,-2.05820617491241,0.1330831745887571,-999.9437014132653,0,No,0,
4920,1742531454.6792316,1742531460.839646,724,-1490.141270640322,-2.0582061749175717,0.13308317458875596,-999.9437014132701,0,No,0,
4921,1742531460.8409026,1742531467.0590813,724,-1490.1412706448318,-2.058206174923801,0.13308317458875601,-999.9437014132759,0,No,0,
4922,1742531467.0604136,1742531473.1635041,724,-1490.1412706336364,-2.0582061749083373,0.13308317458875618,-999.9437014132615,0,No,0,
4923,1742531473.1645873,1742531479.248665,724,-1490.1412706367546,-2.0582061749126446,0.13308317458875626,-999.9437014132656,0,No,0,
4924,1742531479.2495189,1742531485.3476422,724,-1490.141270628623,-2.058206174901413,0.13308317458875618,-999.9437014132551,0,No,0,
4925,1742531485.3491712,1742531491.4984093,724,-1490.1412706528745,-2.0582061749349094,0.13308317458875626,-999.9437014132861,0,No,0,
4926,1742531491.4994164,1742531497.6299388,724,-1490.141270636113,-2.058206174911758,0.13308317458875601,-999.9437014132646,0,No,0,
4927,1742531497.6307242,1742531503.7788184,724,-1490.1412706495626,-2.058206174930335,0.13308317458875626,-999.9437014132818,0,No,0,
4928,1742531503.7797282,1742531510.036358,724,-1490.1412706582912,-2.058206174942391,0.13308317458875626,-999.943701413293,0,No,0,
4929,1742531510.0376801,1742531516.1576834,724,-1490.1412706349865,-2.0582061749102025,0.13308317458875624,-999.9437014132633,0,No,0,
4930,1742531516.158591,1742531522.6542802,724,-1490.1412706539115,-2.058206174936342,0.13308317458875626,-999.9437014132874,0,No,0,
4931,1742531522.6554494,1742531528.844227,724,-1490.1412706441788,-2.058206174922899,0.13308317458875601,-999.943701413275,0,No,0,
4932,1742531528.845361,1742531535.0397105,724,-1490.141270647533,-2.0582061749275318,0.13308317458875626,-999.9437014132793,0,No,0,
4933,1742531535.0406404,1742531541.0979855,724,-1490.1412706277924,-2.0582061749002656,0.13308317458875626,-999.9437014132541,0,No,0,
4934,1742531541.098987,1742531547.1806602,724,-1490.1412706517033,-2.0582061749332916,0.13308317458875712,-999.9437014132847,0,No,0,
4935,1742531547.1816664,1742531553.279465,724,-1490.141270637676,-2.058206174913917,0.13308317458875624,-999.9437014132667,0,No,0,
4936,1742531553.2804587,1742531559.5094726,724,-1490.1412706662763,-2.0582061749534204,0.13308317458875624,-999.9437014133032,0,No,0,
4937,1742531559.5103064,1742531565.4831238,724,-1490.1412706381304,-2.058206174914545,0.13308317458875618,-999.9437014132673,0,No,0,
4938,1742531565.484002,1742531571.5624857,724,-1490.1412706347464,-2.058206174909871,0.13308317458875618,-999.9437014132629,0,No,0,
4939,1742531571.5631864,1742531577.5863092,724,-1490.141270642291,-2.0582061749202913,0.13308317458875704,-999.9437014132726,0,No,0,
4940,1742531577.588436,1742531583.9599955,724,-1490.1412706710141,-2.058206174959964,0.13308317458875626,-999.9437014133093,0,No,0,
4941,1742531583.96089,1742531590.0621543,724,-1490.1412706362466,-2.058206174911943,0.13308317458875596,-999.9437014132649,0,No,0,
4942,1742531590.063011,1742531596.1129167,724,-1490.1412706508627,-2.0582061749321308,0.13308317458875624,-999.9437014132835,0,No,0,
4943,1742531596.113914,1742531602.338132,724,-1490.141270670625,-2.0582061749594267,0.13308317458875626,-999.9437014133088,0,No,0,
4944,1742531602.3390126,1742531608.4052806,724,-1490.141270623597,-2.058206174894471,0.13308317458875601,-999.9437014132486,0,No,0,
4945,1742531608.4062197,1742531614.4182224,724,-1490.141270643648,-2.058206174922166,0.13308317458875624,-999.9437014132743,0,No,0,
4946,1742531614.4191642,1742531620.5591233,724,-1490.1412706369022,-2.0582061749128484,0.13308317458875618,-999.9437014132657,0,No,0,
4947,1742531620.5599804,1742531626.6986601,724,-1490.1412706506649,-2.0582061749318576,0.1330831745887571,-999.9437014132833,0,No,0,
4948,1742531626.6996675,1742531632.9238126,724,-1490.141270656638,-2.0582061749401075,0.13308317458875601,-999.9437014132909,0,No,0,
4949,1742531632.9245665,1742531638.991748,724,-1490.1412706450776,-2.0582061749241403,0.13308317458875618,-999.9437014132761,0,No,0,
4950,1742531638.9927049,1742531645.2205517,724,-1490.1412706231333,-2.0582061748938307,0.13308317458875704,-999.9437014132482,0,No,0,
4951,1742531645.2215345,1742531651.333848,724,-1490.141270630494,-2.0582061749039973,0.13308317458875626,-999.9437014132575,0,No,0,
4952,1742531651.334772,1742531657.509462,724,-1490.141270668226,-2.0582061749561134,0.13308317458875618,-999.9437014133057,0,No,0,
4953,1742531657.510346,1742531663.6046433,724,-1490.1412706448848,-2.058206174923874,0.13308317458875626,-999.9437014132759,0,No,0,
4954,1742531663.6055396,1742531669.638831,724,-1490.1412706449582,-2.0582061749239755,0.13308317458875626,-999.943701413276,0,No,0,
4955,1742531669.6401868,1742531675.732459,724,-1490.141270652331,-2.058206174934159,0.13308317458875618,-999.9437014132855,0,No,0,
4956,1742531675.7335541,1742531682.536706,724,-1490.141270634714,-2.058206174909826,0.13308317458875618,-999.9437014132629,0,No,0,
4957,1742531682.5376387,1742531688.547778,724,-1490.141270644951,-2.0582061749239653,0.13308317458875626,-999.943701413276,0,No,0,
4958,1742531688.5488093,1742531694.6328547,724,-1490.1412706303718,-2.0582061749038285,0.13308317458875626,-999.9437014132574,0,No,0,
4959,1742531694.633769,1742531700.6961677,724,-1490.1412706408814,-2.0582061749183445,0.13308317458875704,-999.9437014132708,0,No,0,
